,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
theta_mean[18],539.1179598318794,0.06688574676071497,35.93557071868064,472.2239553515518,514.316243219665,537.9917093214034,562.6156194491972,613.0123753426341,288656.8930288746,0.9999873523313728
theta_mean[19],246.04679922279735,0.02951854644378598,16.293935240748358,215.66353031787696,234.84364422672184,245.51940453434887,256.6878337884147,279.5950491145005,304692.69042107667,0.9999875244430586
theta_mean[20],258.15815920218085,0.015159209171887646,8.825233687681944,241.31523949714472,252.1198258205033,258.00103725084847,263.98682930450644,275.9708725487354,338921.6695745298,0.9999881689800325
theta_mean[21],410.9892119825427,0.03582479094198313,19.67532930264558,373.7351573394431,397.5144147388769,410.5222664110628,423.9645303827078,450.87746235388875,301631.4974521081,0.9999908917933222
theta_mean[22],258.15825453005306,0.021485578061725807,11.28846322464383,236.75828119432737,250.42833443044086,257.8992661900969,265.58766786044293,281.0990806487708,276042.2505663999,0.9999933228088468
theta_mean[23],349.0537872632408,0.031190435399548348,16.7407435437857,317.3735525468188,337.5804036042929,348.62713661800956,360.01375454241827,383.17248310047717,288075.6909183012,0.9999972940467143
theta_mean[24],305.2930497090652,0.01821714201394956,10.452260881762317,285.37760024270597,298.1550863117277,305.0916619957168,312.2319736387135,326.3739393317727,329200.1268872082,1.000009307994761
theta_mean[25],296.18731952054344,0.02292163200140876,12.472034952076186,272.4762866582687,287.63851814900573,295.8935717366412,304.45882857244425,321.3304473933448,296062.6123750539,0.9999961649176863
theta_mean[26],281.3706463029971,0.034203102285036494,18.65692538923327,246.6681529409871,268.5005030086336,280.73302019352474,293.5453755610363,319.6100676303133,297542.5983023888,0.9999870787737026
theta_mean[27],290.4119764431262,0.035648764367745896,19.166316875639648,254.73736336880413,277.14987062955123,289.7883886386995,302.9589799867699,329.8252855532078,289060.2444375672,0.9999971149869774
theta_mean[28],292.8618136801829,0.028123781359930333,14.802359001790848,265.0287315070477,282.7045757178172,292.4141504059222,302.58332307828573,322.9730936097378,277022.1145227068,0.9999832749256797
theta_mean[29],228.0555398065229,0.01985566006159711,10.914133478090536,207.42596990157085,220.55423260551458,227.79593574818045,235.230161466063,250.22498058600974,302141.14026669913,0.999988351456446
theta_mean[30],242.29443554026872,0.025953053622080387,14.71259430049813,214.77209821083557,232.18627200899215,241.84799117622157,251.90602473149016,272.43601961752074,321367.2310632263,0.9999886488723732
theta_mean[31],283.29717260145435,0.034269440159171105,18.72011359595877,248.36311281398264,270.3708116796226,282.62990786913133,295.533138436914,321.80863662126535,298402.8317952212,1.0000104383013786
theta_mean[32],249.76817458527555,0.03026483437491896,16.51691307724555,218.8856954795632,238.3880347085307,249.2437295287142,260.5965414140011,283.61595534959577,297838.72451919084,0.9999849701469781
theta_mean[33],292.99031749484584,0.06857136482743086,37.3136891015838,226.62152387418598,266.91321655992596,290.574258512069,316.6526470372314,373.1033717180985,296108.4425562813,0.999995742127185
theta_mean[34],393.4800030166793,0.026404192859192665,14.152719466566154,366.53624553236375,383.7812721512793,393.2195208346441,402.86268280006703,422.05218033727505,287298.92699750164,0.999991859589606
mu_median[1],287.8405486794149,0.03136731735479448,13.583712680361435,262.0004818540323,278.6906537982061,287.5333058704233,296.55689501546044,315.6299300665142,187534.95045256987,0.9999848956819125
mu_median[2],1.4629864640850263,0.0003106780568812973,0.13409146880030282,1.2166823465811905,1.371851247759555,1.4565889735424908,1.5476534772059458,1.7446221205875185,186286.39375285804,0.9999909302179827
adult_group_mean,298.9248226284029,0.03317308974172521,14.343094703903654,272.5061631457082,289.1485011846547,298.29415341882765,307.9488889089627,329.158482540529,186945.0131994328,0.9999848818296979
child_group_mean,436.3598019129474,0.06777488991621987,34.60158766103861,373.517116113306,412.6569314288042,434.4769656601667,458.06327681239884,510.0108364197673,260648.00860105795,1.0000046009610521
lp__,464.4430835261494,0.016910534322804118,4.602530235110821,454.4661935757112,461.56314816319247,464.7749216631007,467.70219740378184,472.4617403086236,74076.19049800295,1.0000681590658713
